recipient,amount_wei,liquid_cutoff_block,leaf
0xEf9c3572A7194D829F5742F5299418dB1f9F00a7,48,34984482,0xf122fc36557c5386f62c9cdc875f0035005bd4641a9d3fd2aef4ab4e01d1f602
0xEfb19323C9832248Bf08e1080AB15F6a394941Ba,978641304614145738,34984482,0x94fe80aea1a9427b11a9d0d98cc30323738ff5a5bb469ddf0347fe96e3a71592
0xeFBC3A2aa8767773c84b3e82e12ab13609B7aaa4,28462259697450411,34984482,0x9588d1596b8e85c1adca09634129b67774be8520effe0e4f6c82d850ff788dd6
0xf0d5d30176D64991f60947c78463A11f6baC1963,229005234550319582,34984482,0x589970b5df5d65b77a73f619d7dc0df957466b1b9e75009def95004564ee1752
0xf23817F6D701F514861fE44371756E3226DE8fEf,794407101475445971,34984482,0x0b5d21b2d729589f0f50891c9e522484ac8ec4b3038dcdad5659635574430a05
0xf23c9661efbCBd808AC31BA7B6CAfd8dcbAFB403,32783536559057367,34984482,0xcb9e37f10b7fb159ca751a034e08d4f30d93235143be571f5edd7a6bb9535f5e
0xf2a2Fea9DF87E9EF80876Fa740EFc556F27cD8EE,126773527153739,34984482,0x47537652dcc3ef8104186033a947d0204eb4b77b1550a69a37cbaca79723a4d8
0xF2FeBA330ddce08D3cd2C2037023a397a6a3E61b,811424933845483416,34984482,0x3396e446b213834747dc6865994dbc5cfdb67009d22a0e98a3c5c9e90ebd4c7f
0xF328A0eB0e61393b88F1204c7Fba6AE7C1862829,172206500851736531,34984482,0xa76f5ab9b59ec079faa74e99157ac3556452b54a056fd93e492e6bc11d719cab
0xf3477978BD05Bd34B5B2dbD59AFb1CdadC322817,251405898329615151,34984482,0xccd21f16ce65baefd36a2c28fdd02794048736a2132416bbd00c7424e23ec8f8
0xF3Bf4cADebEe8427f6fC87F4D846F21D78Efe2Dc,42938711621729534,34984482,0x9abaa93aac26571ffa167015ade27d558aa75106651192980569f9ee4ea6628a
0xF46315Dc1810d8bb1397abc1C26926A59CC81185,341211509783799945,34984482,0x6c45a0af1a042a80c82289f5497881078e6f4015feddc632f4cfac2a095f71b3
0xf4C4a59049C4253860FfE93C088030EE5137f8AE,321886963958114741,34984482,0x8224bc7106ccbba010c2aece59f91d314f77fd5dc2ddd9d3465d877c878bbdad
0xF56fB2cFDF43eB2cB264CB1d7Ae0CE932b81eeFd,61286426750860076,34984482,0x536dd0890d9dec06db0a3293d277085065139234a6099b7d108839216e16c40d
0xf5c4F3Dc02c3FB9279495a8fEF7B0741da956157,237011310135137006,34984482,0xb9d0fbae5f67c94379ece0cda2a5fb0c34801d0f19e8e8a36401ea5941cfe92d
0xf6f49763360c890149e99000547D16061bae73f8,13743447408922147,34984482,0xa52376a1b7960e393ad34e64eb3b676c8b5cc4ec327f0e9866725f8ce06bd23d
0xf7CFE8e9D7d11Dd554f240ED929EBCea28E42751,31314413423494539,34984482,0xaa3a3c5af9d7f8a95d9c054c56e78d671ea02d440831dd57879838dc967dd1d1
0xF82D7Cc312c1EFa6260cAb490a98D8268042fBcA,2726591232,34984482,0x781c17f0aad91e51517a912fbf1a8d71672a957128556b4c103a399b9f7b9cee
0xf89C94f43B36719046b55E2AE60BacBfc0dB1C6a,12330534659653626,34984482,0x09963d028fda25895cb1148be124e551dec22771a7947ac1a02dc85531fcae74
0xf9193ec28E3BCA91F66265e269c2913625293c9D,687945775341898940,34984482,0xbe6c17c08251df0d263360f8e48a5b00c6d581f9c2b9feefd1f19c00c4763ec9
0xf94DbFaE575c45352A34A9452b33613edC560D35,550426487,34984482,0x01c4e036ebfe99b7f742803d1a449deb7520f3a409ac9c34523dbbeeec7961f1
0xf9631c2E2b19b7795bf3e145580E54B1c65E2E98,65381228628576831,34984482,0xbd72efa8bc6a9ad37ff47ea3557f862dcccc590f36cdc6b061931b05bb6ed5d6
0xf9897e405dCE1c0bF98Fc0AA0d35D128762cc824,27493941441252667,34984482,0x0a5fa5e776ead49d4ccf48653e0a1f433f9ebd57297bc3aafa9679f00d98441c
0xf99A3402B06f7C3aDB6Dc9360Fe1213DdDDDdddD,980724888469499902,34984482,0xdf90dbdbcb7196de8d8b65d103d17a71ae3c23bfbd2605e9946ff9bf12864a32
0xF9DA49B600228CAb30639D5cB1d10220bfe3aAee,1,34984482,0xe0e27c7eb5bb4db96836d3ed70e497b017ab1320094b2311a89b6b76eb6497c0
0xfA9a632CA87BFE6c97354e70a23c7b0EB3846457,91465471025553950,34984482,0x026a1a60c6ab0c98b49c1bbd15d4ddd2281844298b0f54773307b5cedbca038a
0xfADA45fC770faA5a10bE83e8c63cf62a01681429,722026977301309728,34984482,0x77c6213765bad8ff9d77e23385288721827e8a29afcee8b53e820707f237d3d7
0xFBD3c3aA054d241fc30732582d4F8519391804ba,40548369091734524,34984482,0xc00ed21b65a2cb869d9a57f83fde59920a687606185da73349cfa3dd430491bc
0xfcb20812630a0EEa6cFe62791F92a424b248d447,150040896158006981,34984482,0xf1101c137ef1b2f62e76c3b65b485af36da526918293dd4618a0052046b77df3
0xfcBd556D157B2F0992dFc7F1DaD1AFc192226B70,22086390742223391,34984482,0xfd637b60fcb3299fe8b916b507e3c54e3c29b32c01fcdf3bacacb52d7f40be87
0xfd10CfaAB91D19ae4317e50ADa720B36f5CF6249,245420245530580511,34984482,0xb2e95cfd4d3f64e2da2d60a5c930c21d4399a2e17c1f71bd469be8c96afe3d20
0xfD5Cc1b62A7792D727Db762A2e1abC2615e650c2,964945109854426541,34984482,0xf65628203e8c68d1dd626990333ca5bae42bac4129d582062fa87a582cf0c639
0xfe0c2394553c107CbA897B65357701876ed8d18f,756192796730771977,34984482,0xda5f1fe2a8e5aeb22c713a4cf5182f34c06740e2800f18d10e737ebab48c4086
0xFe440fAC9F69AAD0A73c1BC826f0f1B612872B9b,11933525888151257,34984482,0xccdd1adc98afc8e99816b4a1a3cf28e44232afba3da6851bdd977a8400403790
0xFEC90aBF3CB869Ef58821C85e418589D57BbD749,542880469879414410,34984482,0x399d9fef24e3ff34084174bc006b570997f52bf3fca193138cede30c075c7c1e
0xfEeAC21C90b9291209f5F0Fdc271aEF3Feef303d,9077936025294180,34984482,0x91f6032c021a22779e80aec2e7c95584563246fc286854196996c6d4ab6b0192
