block_number,transaction_hash,transaction_index,log_index,pool_id_or_address,quote_symbol,direction,quotron_amount_wei,quotron_amount
35084956,0x419e2465de4f06a167c297c612ca86f189f766154d2d3b319f056f5eb5293d78,18,41,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,119259617011646455,0.119259617011646455
35084956,0x419e2465de4f06a167c297c612ca86f189f766154d2d3b319f056f5eb5293d78,18,44,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,119259617011646455,0.119259617011646455
35084957,0x80801b395252d5a90026c67268ea7a82c0c5df420053442e4c1111d57a5e0573,18,22,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,77943411634046375,0.077943411634046375
35084957,0x80801b395252d5a90026c67268ea7a82c0c5df420053442e4c1111d57a5e0573,18,25,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,77943411634046375,0.077943411634046375
35085208,0xb5cbfe51adfe32b8a8fe8be3896c2c4e43d350fd72fdabe181b665c9fe7f0c84,3,8,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,769481374616487643,0.769481374616487643
35086327,0xc642588ea0209290b48b3e8a6f9c1ec9357ea0f3125f951d77350c63ea06fc1f,2,8,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,30463391049973281,0.030463391049973281
35086978,0x9a974b038f0588b9f9177594dc492efbd72b9256bb0f529353f958d3717eb726,1,4,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,26382706698942876,0.026382706698942876
35086978,0x9a974b038f0588b9f9177594dc492efbd72b9256bb0f529353f958d3717eb726,1,7,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,26971060590831029,0.026971060590831029
35086978,0x9a974b038f0588b9f9177594dc492efbd72b9256bb0f529353f958d3717eb726,1,11,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1034735810062775484,1.034735810062775484
35087292,0x2b5ced0636bbb0805c2ebbf5cac5a411ae75cd23165eb84c78e46ee26fce8042,1,6,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,50812959313375422,0.050812959313375422
35087292,0x2b5ced0636bbb0805c2ebbf5cac5a411ae75cd23165eb84c78e46ee26fce8042,1,10,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,966281782055126596,0.966281782055126596
35090545,0x8e8edacc4d680a4a45e70fd503db9bd38534439bab2bca30ae4e885d1a525e2e,3,49,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,371787258734318760,0.37178725873431876
35090545,0x8e8edacc4d680a4a45e70fd503db9bd38534439bab2bca30ae4e885d1a525e2e,3,51,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1405491981989488373,1.405491981989488373
35090548,0x2f53aa6630f7900d7f278242409f20634581241d780d689171583eb0e4e31cd9,3,8,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,24317563921099630,0.02431756392109963
35090548,0x2f53aa6630f7900d7f278242409f20634581241d780d689171583eb0e4e31cd9,3,11,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,24317563921099630,0.02431756392109963
35091407,0xdf22b1fcd85871c679ae2276b58e4ed78ea81ec7fe2ab0427c249c3251f14b5e,6,27,0x6598930795838a2dff245ef362d9132963c9e3bce815bd346edead74268d7c5c,USDG,sell-quotron,102987546338632116,0.102987546338632116
35091407,0xdf22b1fcd85871c679ae2276b58e4ed78ea81ec7fe2ab0427c249c3251f14b5e,6,30,0x12d26766632d986c7efe362c9b6bb7b7bf1551490f8847489e7236a060a99063,USDG,sell-quotron,8468327496215911,0.008468327496215911
35091407,0xdf22b1fcd85871c679ae2276b58e4ed78ea81ec7fe2ab0427c249c3251f14b5e,6,33,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,60725227406091541,0.060725227406091541
35091407,0xdf22b1fcd85871c679ae2276b58e4ed78ea81ec7fe2ab0427c249c3251f14b5e,6,36,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,112396449472814168,0.112396449472814168
35091407,0xdf22b1fcd85871c679ae2276b58e4ed78ea81ec7fe2ab0427c249c3251f14b5e,6,40,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,102112638974766678,0.102112638974766678
35091407,0xdf22b1fcd85871c679ae2276b58e4ed78ea81ec7fe2ab0427c249c3251f14b5e,6,43,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,76027697944017717,0.076027697944017717
35091412,0x0d5a39de6c0e569d093cdf9024a51edd9124651c31381b5656c0f8e8cc608c65,9,75,0xbc8daf9854280230ad91c55d3a18c2d239a73b3d1dc9824eb0956c754d99e9f1,USDG,sell-quotron,4644192797816083,0.004644192797816083
35091412,0x0d5a39de6c0e569d093cdf9024a51edd9124651c31381b5656c0f8e8cc608c65,9,76,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,4644192797816083,0.004644192797816083
35091419,0x43f756752ad5b4f1ad35ddf916923193b1262aed06c9292a72398cf8eaacffa1,2,16,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,1091384158294808673,1.091384158294808673
35091421,0xcd397dea888448088b964c1b970d178f14b33a923665828dce51363898164306,1,0,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,28591739811007262,0.028591739811007262
35091421,0xcd397dea888448088b964c1b970d178f14b33a923665828dce51363898164306,1,1,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,28591739811007262,0.028591739811007262
35091772,0x945e46ff49a9dad0f9146d4e6974f5a92da17b0fd8bf266d987cb9631b8ebfa1,9,36,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,229604467250875978,0.229604467250875978
35093909,0xb2244c0c7c3ad41d01f362569562a34e6bbc5d8eecedfdf3214f3af65f9984d7,1,3,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,86783424000000000,0.086783424
35093909,0xb2244c0c7c3ad41d01f362569562a34e6bbc5d8eecedfdf3214f3af65f9984d7,1,6,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,37192896000000000,0.037192896
35095673,0x9fdcc6788bc6ffa183bdecbb14f27154766ec6cabb638015432dfdc8e225015b,6,198,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,285083544691303770,0.28508354469130377
35095673,0x9fdcc6788bc6ffa183bdecbb14f27154766ec6cabb638015432dfdc8e225015b,6,203,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,10080087882358128,0.010080087882358128
35095673,0x9fdcc6788bc6ffa183bdecbb14f27154766ec6cabb638015432dfdc8e225015b,6,206,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,22358623930571478,0.022358623930571478
35097672,0xcefb3c5126a6e1ad8eece0d52565dea306b49a97794e7d20acd8fa09e40d02df,1,7,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,908759165787743535,0.908759165787743535
35097672,0xcefb3c5126a6e1ad8eece0d52565dea306b49a97794e7d20acd8fa09e40d02df,1,12,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,50542722799951732,0.050542722799951732
35097672,0xcefb3c5126a6e1ad8eece0d52565dea306b49a97794e7d20acd8fa09e40d02df,1,15,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,50542722799951733,0.050542722799951733
35107397,0xf87589a8308caeefe650f876c6ae1f1cd70e49a8c11483644362cd4a8c4ef11e,6,8,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,311600769177651240,0.31160076917765124
35107828,0x60ca4d8107f4a307856e00ad67f03bbadf8839c382e9d9dc748482c8a64466ba,2,6,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,819561323329978872,0.819561323329978872
35107828,0x60ca4d8107f4a307856e00ad67f03bbadf8839c382e9d9dc748482c8a64466ba,2,9,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,46913057279652731,0.046913057279652731
35107828,0x60ca4d8107f4a307856e00ad67f03bbadf8839c382e9d9dc748482c8a64466ba,2,12,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,44904011721211798,0.044904011721211798
35111346,0x208030579c04f41da2a996dbae109237767d01f65509a953d9fa231b6ad3c894,2,12,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,39792743683183753,0.039792743683183753
35111346,0x208030579c04f41da2a996dbae109237767d01f65509a953d9fa231b6ad3c894,2,15,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,26318086754402540,0.02631808675440254
35111346,0x208030579c04f41da2a996dbae109237767d01f65509a953d9fa231b6ad3c894,2,19,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,476520122933359286,0.476520122933359286
35114761,0xeaa795839f121d29e04bc3178ebd64350707dc6eef03a26cb7bba000e8e2f85d,3,8,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,676755921649716768,0.676755921649716768
35114761,0xeaa795839f121d29e04bc3178ebd64350707dc6eef03a26cb7bba000e8e2f85d,3,11,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,82026919254985974,0.082026919254985974
35114761,0xeaa795839f121d29e04bc3178ebd64350707dc6eef03a26cb7bba000e8e2f85d,3,14,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,61527367155560008,0.061527367155560008
35118643,0xf36f326ba961e6ba240f43b763f14b656cd4cf9f6e7185a7554b9a33acff5f4b,2,10,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,205682797802176909,0.205682797802176909
35123986,0x17b0bdf250bd950365000fe98dab3d7b2b01cf18dfe9c36cc64f58688addb3e3,3,6,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,12200591828774522,0.012200591828774522
35124282,0xae39d532978b699e3e706244d1ed7a1cdc7f705968a7cabc6b34a2eeb00c6d8e,5,28,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,56361489654237898,0.056361489654237898
35124282,0xae39d532978b699e3e706244d1ed7a1cdc7f705968a7cabc6b34a2eeb00c6d8e,5,31,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,69520732649971914,0.069520732649971914
35124282,0xae39d532978b699e3e706244d1ed7a1cdc7f705968a7cabc6b34a2eeb00c6d8e,5,35,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,417588880491534179,0.417588880491534179
35127459,0x030fc7ad3ba2c587d1691eae355bf858bdc2032f499c945abaf8f4e3f3c2e01e,3,7,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,22443325693281015,0.022443325693281015
35127459,0x030fc7ad3ba2c587d1691eae355bf858bdc2032f499c945abaf8f4e3f3c2e01e,3,10,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,33679019126126375,0.033679019126126375
35127490,0x0ce5d7b31cd90ce8a1e19ecad56854e580bb1dc0936d17e2ab1c549f1d96a1eb,13,46,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,1002248010000000000,1.00224801
35127748,0xa1d0e34eb7373f58f83d31ff9c7a2dfa1a18fa2a7f24c9b7341d4b414043b805,4,19,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,455461207970851463,0.455461207970851463
35129011,0xc245ac4ac12f88779f6daa6c21069845504269bbb57b383238b818ba938782bc,2,18,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,597426442899782892,0.597426442899782892
35129027,0xb31da73de2e7e724b16f956e59cacdecb9bf68a265e87ed200353760fa14ce58,3,4,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,100000000000000000,0.1
35129027,0xb31da73de2e7e724b16f956e59cacdecb9bf68a265e87ed200353760fa14ce58,3,9,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,50000000000000000,0.05
35129027,0xb31da73de2e7e724b16f956e59cacdecb9bf68a265e87ed200353760fa14ce58,3,12,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,850000000000000000,0.85
35131018,0xe5e5cd99595e390dfd87b703e3c8beabf18e25013d977a388a759736414f133c,6,25,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,47162649963368482,0.047162649963368482
35131018,0xe5e5cd99595e390dfd87b703e3c8beabf18e25013d977a388a759736414f133c,6,28,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,32481851736816220,0.03248185173681622
35131018,0xe5e5cd99595e390dfd87b703e3c8beabf18e25013d977a388a759736414f133c,6,32,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,533174004661189295,0.533174004661189295
35136681,0x31e1425e10e1dddbdc9e758b80463e274fc2c8e6b7db71ec7edff3ac474b40db,1,6,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,28891598731866814,0.028891598731866814
35136681,0x31e1425e10e1dddbdc9e758b80463e274fc2c8e6b7db71ec7edff3ac474b40db,1,9,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,14807843342023105,0.014807843342023105
35136681,0x31e1425e10e1dddbdc9e758b80463e274fc2c8e6b7db71ec7edff3ac474b40db,1,13,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,533413155878269772,0.533413155878269772
35138699,0x6826f726d4cee74c790dd74cf0d1c00a0a3ca6ebe95aac36569088fc1b4ebac2,2,4,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,924692740777019063,0.924692740777019063
35139039,0x59f53e66e11ba75c8777fca96e6568e11c1b7a4c7aa9ce6aea08635a139d311f,4,21,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,193904090791787578,0.193904090791787578
35139039,0x59f53e66e11ba75c8777fca96e6568e11c1b7a4c7aa9ce6aea08635a139d311f,4,25,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,53000451483088605,0.053000451483088605
35139039,0x59f53e66e11ba75c8777fca96e6568e11c1b7a4c7aa9ce6aea08635a139d311f,4,28,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,76268942378103115,0.076268942378103115
35144453,0x5d62f424a440cc5e148bb8d9809897e68f14f0bb948ff393122c6ae681540496,4,12,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,365692115341154458,0.365692115341154458
35145797,0xc85e4ec1893bf1e904076978109a9918fb42985ba929761b51969c4057000fdc,4,15,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,47746337078366657,0.047746337078366657
35145797,0xc85e4ec1893bf1e904076978109a9918fb42985ba929761b51969c4057000fdc,4,18,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,48943861665457277,0.048943861665457277
35145797,0xc85e4ec1893bf1e904076978109a9918fb42985ba929761b51969c4057000fdc,4,22,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,849983149429713510,0.84998314942971351
35146530,0x0b324ad287f2c54fbaa957f42298e8581d31b364c301cd4d4420444310be231b,3,27,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,211746374078469603,0.211746374078469603
35146684,0x75028b15965a708a535756d1b43983c79c16e3999b8e4c938cc55e1b1e9dbc78,8,27,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,207202658994586159,0.207202658994586159
35150611,0xb56a095e861131b772227733c6ab611db394a80a3ce0f620d0f9fb5c959e723b,2,7,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,1777279240000000000,1.77727924
35151691,0xaeb5a4fb57b6e604fa7a1c0de756d623bf2dfd2f1c178698c1e5ba5552ebfd87,7,31,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,25368717020740484,0.025368717020740484
35154630,0x20d342c270aa9521f43e892b3dd1405b3106c4d6cf7748b46bbe14770c367bee,11,23,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,25897700977044356,0.025897700977044356
35154630,0x20d342c270aa9521f43e892b3dd1405b3106c4d6cf7748b46bbe14770c367bee,11,26,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,35763491825442207,0.035763491825442207
35161729,0x8c2eb34b1060a141b7f6438fc2c59eff1a4e7083f37491b80434977be554d906,4,3,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,9413826029385603315,9.413826029385603315
35161729,0xb0a6338c3d2fc2cb2da4bb9b20c1c34e1eb4d38ada5d23d23ccfb90dcb85a608,6,29,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1121399860011383185,1.121399860011383185
35161729,0xb0a6338c3d2fc2cb2da4bb9b20c1c34e1eb4d38ada5d23d23ccfb90dcb85a608,6,36,0x6598930795838a2dff245ef362d9132963c9e3bce815bd346edead74268d7c5c,USDG,buy-quotron,1121399860011383185,1.121399860011383185
35161730,0x04499bebbafb3d978497119b5fe552567567076d58d9ca36a4275ab1134a6da6,5,10,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1338597531972162441,1.338597531972162441
35161730,0x04499bebbafb3d978497119b5fe552567567076d58d9ca36a4275ab1134a6da6,5,14,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,buy-quotron,1338597531972162440,1.33859753197216244
35161730,0x0aee08c08f99c8143313836c1f16d0f49bd6e7732cc83338aaddfb2f786aba7c,14,23,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,270689893313836821,0.270689893313836821
35161730,0x0aee08c08f99c8143313836c1f16d0f49bd6e7732cc83338aaddfb2f786aba7c,14,26,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,270689893313836821,0.270689893313836821
35161731,0xbe1db68ec9ed54e99427b182ff1c44d0e211f01c3f72e1d18996522e84880ad8,15,21,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,115206080759191457,0.115206080759191457
35161731,0xbe1db68ec9ed54e99427b182ff1c44d0e211f01c3f72e1d18996522e84880ad8,15,24,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,115321013665939415,0.115321013665939415
35161733,0xf9657507c1f55c38803a53600248220b3d76dc71e16980ad706f3870ba154c46,2,0,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,15704241342196765,0.015704241342196765
35161733,0xf9657507c1f55c38803a53600248220b3d76dc71e16980ad706f3870ba154c46,2,1,0xbc8daf9854280230ad91c55d3a18c2d239a73b3d1dc9824eb0956c754d99e9f1,USDG,buy-quotron,15704241342196765,0.015704241342196765
35166903,0x4a2f094256d9994fa3aed1dc654f18a2930f0711e0f4f04170973fb08839a632,3,3,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1047913457638742670,1.04791345763874267
35167935,0x51ea78c06306cb7d7931fc38b84d4ee6fec9cd7d61ba223bd3f808d5bd30ceef,4,17,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,928438033784779176,0.928438033784779176
35167935,0x51ea78c06306cb7d7931fc38b84d4ee6fec9cd7d61ba223bd3f808d5bd30ceef,4,22,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,50570131378568579,0.050570131378568579
35167935,0x51ea78c06306cb7d7931fc38b84d4ee6fec9cd7d61ba223bd3f808d5bd30ceef,4,25,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,24411551945156292,0.024411551945156292
35168494,0x6a77437cc67e3ae1fd2db0d239e011f9c2b636df799ebda97bfcc5204a88afe4,1,6,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,1095353336828953277,1.095353336828953277
35168547,0xe0175ec8f7e213aa87d67cd1307cb8a65175a11fb961fd0cc55729ec3b2b1a2a,8,2,0x12d26766632d986c7efe362c9b6bb7b7bf1551490f8847489e7236a060a99063,USDG,buy-quotron,4045705898677723,0.004045705898677723
35169356,0xa764b9b30bf5677987e8bdac05c4f88b4c7c38eedaeedf2b9fbf0f8d1abda1e9,2,6,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1005120375209676514,1.005120375209676514
35174879,0xcb6732ed1a8a2d3f9904cbe00e5238de1f4fbdb88c01353fefa9ab2fbf3a5a45,6,19,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,929659902486976730,0.92965990248697673
35174879,0xcb6732ed1a8a2d3f9904cbe00e5238de1f4fbdb88c01353fefa9ab2fbf3a5a45,6,24,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,50010136126480699,0.050010136126480699
35174879,0xcb6732ed1a8a2d3f9904cbe00e5238de1f4fbdb88c01353fefa9ab2fbf3a5a45,6,27,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,24395845615795646,0.024395845615795646
35176096,0xb9c3147e5beb7ce177c1914f85787b282c9653a4f9c6931769807b1d37b5dcd3,3,6,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,169773652806425914,0.169773652806425914
35186005,0x2f88412f0764add6a31d41648678e42e5529359bdaeded22ef3c2a6786ccdc27,2,17,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,837958888859375308,0.837958888859375308
35186005,0x2f88412f0764add6a31d41648678e42e5529359bdaeded22ef3c2a6786ccdc27,2,19,0xbc8daf9854280230ad91c55d3a18c2d239a73b3d1dc9824eb0956c754d99e9f1,USDG,sell-quotron,8077865856186305,0.008077865856186305
35186005,0x2f88412f0764add6a31d41648678e42e5529359bdaeded22ef3c2a6786ccdc27,2,22,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,37705300050125104,0.037705300050125104
35186221,0x6bc8e38ec5eb4b42fa1ff40d22031157d045a4c43706d972a6683013114507e5,3,16,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,63955628273558994,0.063955628273558994
35187342,0x930c9beb6550d4774573b9417e676e5aadfdeec9bf714297efba6882b291cd17,2,9,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,127845227758809187,0.127845227758809187
35187697,0x671d54d489074003fa51f5a6a7eed9ed0951034bc33f262b33a3475af69d899a,4,22,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,2155437190300734852,2.155437190300734852
35187938,0x0ab9542bac73d45697b0a88cfa1ad157a2dff1021f6dbffcecedf73589e02444,4,11,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,194676752257793011,0.194676752257793011
35195209,0x332deb33a610d79753480f1741ef3dd683fc35bc83df692c9a05310db41fbc52,3,8,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,965036578570916345,0.965036578570916345
35198323,0x60f3afe20eebfc9b04d49f22bcce2b19d6facfce9647685742731aa5932eee0b,1,4,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,539240518678977194,0.539240518678977194
35202254,0x8b89512c9cd0c2759e6a2ed615ef0506bcc4d8e891fb196719ee72cc4e24320c,2,3,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,14114472327509693,0.014114472327509693
35204573,0x623461f88eaa858d16f192b6df6f69e730516ad1ac49eb8ca71993e012f9036c,2,17,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,982138621496662099,0.982138621496662099
